company,culture,job_addr,job_description,job_posted,job_security_advance,job_title,link,management,reviews_score,reviews_total,salary,salary_benefits,salary_bins,work_life_bal,salary_bins_int
Merck,3.8,"Kenilworth, NJ","
Scientist, Bio Process. Senior Principal Scientist - Upstream Process Development-BIO004474. Multivariate data analysis and Computational Fluid Dynamics)....",7 days ago,3.4,Senior Principal Scientist - Upstream Process Development Jo...,http://www.indeed.com/rc/clk?jk=6d309f881ed2186b&fccid=c38b7d5e0419a6a7,3.6,4.1,"1,222",-,4.0,"$90,000+",3.9,90000
New York Stem Cell Foundation,-,"New York, NY 10023 (Upper West Side area)","
Analyze data via commercial data analysis packages and communicate those results in a team environment. We are a vibrant, growing organization that advances...",30+ days ago,-,Laboratory Automation Engineer,http://www.indeed.com/rc/clk?jk=03dc2ccd7eb5c628&fccid=5763cff55026d04b,-,4.1,-,-,-,"$90,000+",-,90000
Reaktor,-,"New York, NY","
Designers at Reaktor are part of autonomous tight-knit teams of software engineers, UX specialists and data scientists. New York / Design....",30+ days ago,-,Product Designer,http://www.indeed.com/rc/clk?jk=16eb1fa3c514070f&fccid=a5a88ba79a861019,-,4.1,-,-,-,"$90,000+",-,90000
Schrodinger,-,"New York, NY","
Design, build, UIs that scale, primarily using React and one-way data flow best practices. As a diverse set of developers, entrepreneurs, and scientists, we...",30+ days ago,-,"Software Engineer, Front-End",http://www.indeed.com/rc/clk?jk=fafd10f9f30c2913&fccid=bf6eec8d79cb7da1,-,4.1,-,-,-,"$90,000+",-,90000
TransOrg Analytics,-,"New York, NY","
We synthesize structured enterprise data and unstructured web & social media data to deliver real time actionable insights....",30+ days ago,-,Business Development Consultant,http://www.indeed.com/cmp/TransOrg-Analytics/jobs/Business-Development-Consultant-60b13169d936763d?r=1&fccid=19210c040f6d1cde,-,3.3,-,-,-,"$90,000+",-,90000
Merck,3.8,"Rahway, NJ","
Leads and directs team in key study planning, development and execution elements (e.g., data management deliverables, protocol level plans/timelines, country...",1 hour ago,3.4,Sr Clinical Scientist Job,http://www.indeed.com/rc/clk?jk=ad4c58dd88105341&fccid=c38b7d5e0419a6a7,3.6,4.1,"1,222",-,4.0,"$90,000+",3.9,90000
x.ai,-,"New York, NY 10004 (Financial District area)","
You’ll support our data scientists, product, operations, and customer experience teams with excellent design and communications....",29 days ago,-,UI/UX Designer,http://www.indeed.com/rc/clk?jk=abecf54d447dac05&fccid=21c72fd5fe6c8641,-,3.9,-,-,-,"$90,000+",-,90000
IPsoft,3.2,"New York, NY 10004 (Financial District area)","
This may include identifying grammatical errors in the target language, writing test dialogues, and producing/correcting data for model training....",30+ days ago,3.3,Bilingual Senior Java Developer (Cognitive Amelia - Language...,http://www.indeed.com/rc/clk?jk=02b0dff3b29d20b0&fccid=bdfa6d514c47a26e,2.6,3.2,22,-,3.5,"$90,000+",3.0,90000
IFF,3.2,"Hazlet, NJ","
Assure proper data acquisition for management of the technology portfolio. The purpose of this role is to liaise with internal collaborators to commercialize...",1 day ago,2.7,Scientist II,http://www.indeed.com/rc/clk?jk=ec51ed32f300c8ee&fccid=786cec2410171093,2.9,3.9,35,-,3.4,"$90,000+",3.6,90000
Harnham,-,"New York, NY","
Data Scientist - Financial Services. Our client is interested in hiring a Data Scientist, essentially with experience analyzing financial and econometric data...",30+ days ago,-,Data Scientist - Financial Services,http://www.indeed.com/rc/clk?jk=568022625708ced9&fccid=d72eb0548d91249c,-,3.9,-,"$150,000 a year",-,"$90,000+",-,90000
"Numeric, LLC",-,"New York, NY","
Strong familiarity and experience with data preparation and processing - such as assessment of data quality, new variable creation, variable selection, etc....",30+ days ago,-,"Senior Associate, Data Scientist",http://www.indeed.com/rc/clk?jk=ed2e86dde02bce07&fccid=2893f3c7c06e1e85,-,3.9,-,-,-,"$90,000+",-,90000
Weill Cornell Medical College,3.8,"New York, NY","
The doctors and scientists of Weill Cornell Medicine—faculty from Weill Cornell Medical College, Weill Cornell Graduate School of Medical Sciences, and Weill...",30+ days ago,3.7,"Assistant Director,Human Research Compliance",http://www.indeed.com/rc/clk?jk=2acb186990744246&fccid=7b846a98e5da569b,3.4,4.1,135,-,4.1,"$90,000+",3.9,90000
Averity,-,"Union, NJ","
As a Senior Statistician / Data Scientist, you will be proficient in SAS and SQL and will utilize your big data and predictive modeling skills to analyze and...",7 days ago,-,Senior Statistician / Senior Data Scientist for Fortune 500...,http://www.indeed.com/rc/clk?jk=a884fc176df83036&fccid=39407476605079e0,-,4.3,-,"$95,000 - $120,000 a year",-,"$90,000+",-,90000
ADMIN FOR CHILDREN'S SVCS,2.8,"New York, NY","
Two years as a City Research Scientist Level I can be substituted for the experience required in ""1"" and ""2"" above....",30+ days ago,3.3,Director of Qualitative Review & Evaluation Unit,http://www.indeed.com/rc/clk?jk=6ba8db6af886ad02&fccid=e0e7eeb370aef8de,2.8,3.5,6,"$85,211 - $110,522 a year",3.5,"$90,000+",3.5,90000
Oscar Insurance,3.9,"New York, NY 10012 (Little Italy area)","
Collaborate with other business teams, data scientists, and engineers to develop analytically sound, operationally tight risk management programs that help...",30+ days ago,3.2,Risk Operations Associate,http://www.indeed.com/rc/clk?jk=0b811012ec824acf&fccid=1dabef2956e95968,3.5,4.0,10,-,4.2,"$90,000+",4.1,90000
Mott MacDonald,3.8,"Iselin, NJ","
Utilizes experienced judgment to research and analyze data. Provides basic mentoring, reference, oversight, and supervision for less-experienced geologists and...",5 days ago,3.5,Senior Environmental Scientist/Geologist,http://www.indeed.com/rc/clk?jk=ee6e60296fbeb077&fccid=edb4bf50a19b70a9,3.5,4.0,79,-,3.4,"$90,000+",3.9,90000
Celgene,3.7,"Summit, NJ 07901","
Proficient at data interpretation. Safety, primary efficacy variables, and laboratory data. Assist with review of ongoing summary data including:....",27 days ago,3.3,Clinical Research Scientist,http://www.indeed.com/rc/clk?jk=15a69302c20e868b&fccid=b7b2b0ecc148eab5,3.4,4.1,91,-,4.1,"$90,000+",3.9,90000
BP Staffing,3.2,"Long Beach, NY","
Data Scientist and Analytics DeveloperSeeking a talented and motivated data scientist and analytics developer to help provide business insight from our data...",30+ days ago,2.5,Data Scientist & Analytics Developer--Insurance background i...,http://www.indeed.com/cmp/BP-STAFFING/jobs/Data-Scientist-Analytic-Developer-Insurance-Background-Big-Plus-1a35280601651618?r=1&fccid=49ff617545846fd1,3.2,3.0,-,-,2.2,"$90,000+",3.0,90000
NYU Langone Medical Center,3.9,"New York, NY","
Leading SPBDs knowledge management efforts to allow for the efficient and effective archiving and sharing of data sets and past and current analyses, reports,...",22 days ago,3.6,Management Analyst (per diem),http://www.indeed.com/rc/clk?jk=743fc459023f8022&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$90,000+",3.9,90000
Oscar Insurance,3.9,"New York, NY 10012 (Little Italy area)","
As Head of B2B Marketing, you will partner with product managers, engineers, designers, data scientists, member services, sales, and healthcare experts to...",30+ days ago,3.2,Director of B2B Marketing,http://www.indeed.com/rc/clk?jk=9ebe28b130872f6b&fccid=1dabef2956e95968,3.5,4.0,10,-,4.2,"$90,000+",4.1,90000
Uncharted Play,4.0,"New York, NY","
As a Mechanical Engineer, you will help lead our team of radical scientists through an unprecedented technological adventure......",30+ days ago,2.0,Mechanical Engineer - UP103,http://www.indeed.com/rc/clk?jk=147099d5646fe4bc&fccid=756ce29d9d08f7f3,2.0,3.0,-,-,2.0,"$90,000+",2.0,90000
Xaxis,3.8,"New York, NY","
Xaxis combines proprietary technology, unique data assets and exclusive media relationships with the brightest team of audience analysts, data scientists and...",30+ days ago,3.7,VP- Global Legal,http://www.indeed.com/rc/clk?jk=3e2e594661f7c105&fccid=3d73f189e746988f,3.8,3.7,6,-,3.5,"$90,000+",3.5,90000
Weill Cornell Medical College,3.8,"New York, NY","
Works with POIS staff to oversee development of data repositories, including but not limited to the Master Provider Index, Managed Care and Cerebro....",30+ days ago,3.7,"Manager, Web Engineering",http://www.indeed.com/rc/clk?jk=6827f593976f0caa&fccid=7b846a98e5da569b,3.4,4.1,135,-,4.1,"$90,000+",3.9,90000
Zillow,4.2,"New York, NY","
Do you love answering economic and data questions and telling stories using data? Most projects will involve some combination of econometric analysis, data...",30+ days ago,3.0,Senior Economist,http://www.indeed.com/rc/clk?jk=5ac210e4315e2c56&fccid=913e1b259c8d65e2,3.3,3.7,21,-,4.0,"$90,000+",3.5,90000
Correlation One,-,"New York, NY","
Level scientists with 10 years of expertise in structure-based drug design or related areas to join their cutting-edge New York based scientific research...",19 days ago,-,Senior Drug Discovery Scientist,http://www.indeed.com/cmp/Correlation-One/jobs/Senior-Drug-Discovery-Scientist-382dcb91677d1719?r=1&fccid=e654d7fd7f58904a,-,3.7,-,-,-,"$90,000+",-,90000
NYU Langone Medical Center,3.9,"New York, NY","
Develops performance dashboards to communicate project implantation milestones as well as data generated from new project/program operations....",23 days ago,3.6,Program Manager,http://www.indeed.com/rc/clk?jk=542419bfbb195b7e&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$90,000+",3.9,90000
ManpowerGroup Inc.,-,"New York, NY 10261 (Murray Hill area)","
Two years as a City Research Scientist Level I can be substituted for the experience required in ""1"" and ""2"" above....",1 day ago,-,Director of Qualitative Review & Evaluation,http://www.indeed.com/rc/clk?jk=328104cae25a441f&fccid=4d819f478c79ddbb,-,4.1,-,-,-,"$90,000+",-,90000
ReWork,3.3,"New York, NY 10018 (Clinton area)","
Experience managing data science projects or data science knowledge. We bring pro bono data scientists together with organizations that are dedicated to solving...",30+ days ago,4.0,Network Lead,http://www.indeed.com/rc/clk?jk=55fd5f945586f2fa&fccid=33122b22675799fd,3.7,4.3,4,-,4.7,"$90,000+",4.3,90000
Palantir Technologies,3.5,"New York, NY 10014 (West Village area)","
Scientists, relief workers, civil servants, healthcare workers, and homicide detectives, just to name a few....",12 days ago,2.8,Visual Designer,http://www.indeed.com/rc/clk?jk=51abf910d131125a&fccid=c47ef3947291e221,3.2,3.7,6,-,4.2,"$90,000+",3.3,90000
PowerToFly Presents,-,"New York, NY","
Strong advocate for technologists, designers, data scientists, analysts, product managers and project managers....",30+ days ago,-,"Manager, Culture & Engagement",http://www.indeed.com/cmp/PowerToFly/jobs/Manager-3e7c7c38afc7fd90?r=1&fccid=4320934e3214d865,-,3.7,-,-,-,"$90,000+",-,90000
Averity,-,"New York, NY","
As a Data Engineer in our Data Engineering team, you will be work in collaboration with other data engineers and data scientists to help our company maintains...",30+ days ago,-,Big Data Analytics Engineer/ ETL Developer,http://www.indeed.com/rc/clk?jk=e33d4bcf77a4a0c7&fccid=39407476605079e0,-,3.7,-,"$95,000 - $115,000 a year",-,"$90,000+",-,90000
Pall,3.7,"Port Washington, NY 11050","
Experience with statistical data analysis is a plus. Provide technical leadership in generating innovative metrology to assess filtration media and device...",30+ days ago,3.5,Principal Scientist - Metrology,http://www.indeed.com/rc/clk?jk=5cd07e1bb09d109e&fccid=812e26d5d0583fc4,3.5,4.0,34,-,3.9,"$90,000+",4.1,90000
Real Staffing,4.0,"Union, NJ","
Clinical Research Scientist. Proficient at data interpretation. Data management, drug supply, clinical operations, drug safety)....",7 days ago,3.3,Clinical Research Scientist 4381,http://www.indeed.com/rc/clk?jk=644e07844c45dcd4&fccid=7b5067a5f77195f4,4.3,4.0,3,-,4.3,"$90,000+",4.3,90000
PowerToFly Presents,-,"New York, NY","
As a member of the Data and Insights team, you’ll collaborate closely with analysts, data warehouse engineers, product managers, data scientists, and other data...",30+ days ago,-,Implementation Engineer,http://www.indeed.com/cmp/PowerToFly/jobs/Implementation-Engineer-6e600a08a159c796?r=1&fccid=4320934e3214d865,-,3.3,-,-,-,"$90,000+",-,90000
Reed Elsevier,3.6,"New York, NY","
Strong data interpretation and analytical skills. A global company based in Amsterdam, Elsevier partners with scientists, researchers, healthcare providers,...",30+ days ago,3.0,"Product Manager, Content - Engineering Village",http://www.indeed.com/rc/clk?jk=83aeb036b9ca4a85&fccid=f7a0f0e88ce3d78e,3.1,3.6,32,-,3.5,"$90,000+",3.5,90000
Weill Cornell Medical College,3.8,"New York, NY","
Access to data within systems that contain significant portions of confidential medical records may be necessary to do your job, however, viewing of that...",26 days ago,3.7,Senior UX Designer,http://www.indeed.com/rc/clk?jk=fea254be1877ffd8&fccid=7b846a98e5da569b,3.4,4.1,135,-,4.1,"$90,000+",3.9,90000
Weill Cornell Medical College,3.8,"New York, NY","
Manages the information systems/databases used in support of such issue tracking to ensure data integrity and reporting capabilities....",30+ days ago,3.7,Senior Privacy & Compliance Administrator,http://www.indeed.com/rc/clk?jk=df1d7f15af1c568b&fccid=7b846a98e5da569b,3.4,4.1,135,-,4.1,"$90,000+",3.9,90000
RB,3.1,"Montvale, NJ","
The CPI Associate, Consumer Scientist will specifically need to:. Ensure that all consumer work complies with Market Research codes of best practice and that...",15 days ago,3.1,Consumer Product Insights Associate,http://www.indeed.com/rc/clk?jk=389fa2b405c753df&fccid=2187d710fd27cd06,3.0,3.5,38,-,3.5,"$90,000+",3.0,90000
Celgene,3.7,"Summit, NJ 07901","
 Generate laboratory clinical release and stability data. The Scientist I should work with minimal supervision to carry out laboratory based de novo analytical...",30+ days ago,3.3,"Scientist I, Analytical Development",http://www.indeed.com/rc/clk?jk=a4b73ff9f366cf98&fccid=b7b2b0ecc148eab5,3.4,4.1,91,-,4.1,"$90,000+",3.9,90000
New York Genome Center,3.5,"New York, NY 10013 (Tribeca area)","
Manage NYGC interactions with industry partners, academic institutions and hospitals submitting samples, and external scientists and clinicians involved in...",30+ days ago,1.5,Senior Strategic Alliance Manager - Industry Cancer Genomics...,http://www.indeed.com/rc/clk?jk=589513205d08d98b&fccid=971a3b2d67fd9d8d,1.5,3.5,2,-,5.0,"$90,000+",2.5,90000
Datameer,3.0,"New York, NY 10003 (Greenwich Village area)","
We believe you shouldn’t need a data scientist or multiple, technical tools to model, integrate, cleanse, prepare, analyze and visualize your data....",30+ days ago,4.0,Technical Account Manager-NY,http://www.indeed.com/rc/clk?jk=337c6d260dcd7f81&fccid=676553881aedff29,3.5,4.0,-,-,4.0,"$90,000+",3.5,90000
Navitas Inc,-,"Summit, NJ","
Clinical Scientist / Research Scientist:. Proficient at data interpretation. Safety, primary efficacy variables, and laboratory data....",30+ days ago,-,Clinical Scientist,http://www.indeed.com/cmp/Navitas-Inc/jobs/Clinical-Scientist-66f1b48af5d3f122?r=1&fccid=7c1cdc02f8db58e2,-,4.7,-,-,-,"$90,000+",-,90000
New York Power Authority,3.8,"Astoria, NY 11105","
This includes but is not limited to CEMS emissions, calibration logs, QC test data, RATA/stack testing and any other regulatory requirement as defined in...",30+ days ago,3.9,Environmental Scientist II,http://www.indeed.com/rc/clk?jk=bdcfda05a63182a1&fccid=722fd9ae10201f8c,3.7,4.0,21,-,4.1,"$90,000+",4.1,90000
Michael Baker International,3.0,"New York, NY","
Environmental, and economic data to ensure compliance with NEPA. The successful candidate(s) can be a Planner, Scientist, or Engineer....",30+ days ago,2.8,Environmental Planner,http://www.indeed.com/rc/clk?jk=ea6959aff27a43d2&fccid=8bdaf6637e506037,2.8,3.2,14,-,3.5,"$90,000+",3.4,90000
Kinnek Inc.,-,"New York, NY","
Evangelizing a data-first approach in measuring success, coordinating with our awesome Data Scientists to ensure proper monitoring of marketing-related...",30+ days ago,-,Head of Marketing,http://www.indeed.com/rc/clk?jk=62c8673563a80b32&fccid=4caddcd719e18bb5,-,3.2,-,-,-,"$90,000+",-,90000
